Time	Channel B
(ms)	(mV)

5.27872000	0.00126130
5.27923200	0.00047630
5.27974400	0.00053637
5.28025600	0.00024160
5.28076800	0.00103912
5.28128000	0.00098480
5.28179200	0.00056614
5.28230400	0.00038951
5.28281600	0.00177041
5.28332800	0.00220470
5.28384000	0.00163945
5.28435200	0.00129401
5.28486400	0.00131240
5.28537600	0.00198134
5.28588800	0.00190625
5.28640000	0.00093872
5.28691200	0.00063112
5.28742400	0.00054909
5.28793600	0.00142251
5.28844800	0.00313374
5.28896000	0.00295638
5.28947200	0.00249127
5.28998400	0.00245313
5.29049600	0.00251799
5.29100800	0.00270895
5.29152000	0.00259023
5.29203200	0.00161089
5.29254400	0.00211782
5.29305600	0.00257014
5.29356800	0.00131698
5.29408000	0.00090066
5.29459100	0.00120929
5.29510400	0.00063445
5.29561600	0.00181911
5.29612800	0.00311448
5.29663900	0.00229335
5.29715200	0.00123155
5.29766400	0.00143553
5.29817600	0.00128405
5.29868800	0.00097264
5.29920000	0.00053487
5.29971200	0.00072561
5.30022400	0.00059111
5.30073600	0.00039744
5.30124800	0.00107283
5.30176000	0.00218348
5.30227200	0.00300908
5.30278400	0.00410258
5.30329600	0.00442857
5.30380800	0.00419351
5.30432000	0.00490507
5.30483200	0.00447367
5.30534400	0.00310495
5.30585600	0.00291485
5.30636800	0.00366527
5.30688000	0.00373916
5.30739200	0.00236080
5.30790400	0.00126812
5.30841600	0.00146632
5.30892800	0.00131337
5.30944000	0.00204444
5.30995200	0.00157060
5.31046400	0.00096184
5.31097600	0.00125896
5.31148800	0.00059713
5.31200000	0.00057014
5.31251200	0.00090776
5.31302400	0.00075328
5.31353600	0.00087643
5.31404800	0.00221488
5.31455900	0.00215423
5.31507200	0.00067040
5.31558400	0.00070774
5.31609600	0.00179865
5.31660700	0.00079424
5.31712000	0.00282757
5.31763200	0.00426532
5.31814400	0.00366223
5.31865500	0.00272280
5.31916800	0.00207196
5.31968000	0.00159060
5.32019200	0.00140400
5.32070400	0.00233736
5.32121600	0.00224844
5.32172800	0.00156658
5.32224000	0.00160299
5.32275200	0.00199910
5.32326400	0.00117348
5.32377600	0.00101946
5.32428800	0.00236374
5.32480000	0.00179508
5.32531200	0.00105234
5.32582400	0.00217827
5.32633600	0.00184555
5.32684800	0.00185457
5.32736000	0.00221953
5.32787200	0.00236674
5.32838400	0.00096764
5.32889600	0.00128292
5.32940800	0.00147396
5.32992000	0.00090703
5.33043200	0.00129318
5.33094400	0.00280370
5.33145600	0.00275687
5.33196800	0.00178565
5.33248000	0.00092553
5.33299200	0.00122608
5.33350400	0.00058321
5.33401600	0.00088808
5.33452700	0.00082489
5.33504000	0.00085175
5.33555200	0.00124405
5.33606400	0.00107107
5.33657600	0.00135301
5.33708800	0.00256938
5.33760000	0.00341879
5.33811200	0.00301500
5.33862400	0.00174144
5.33913600	0.00202661
5.33964800	0.00311593
5.34016000	0.00194868
5.34067200	0.00100242
5.34118400	0.00230604
5.34169600	0.00153814
5.34220800	0.00018330
5.34272000	0.00024514
5.34323200	0.00079662
5.34374400	0.00092281
5.34425600	0.00122537
5.34476800	0.00262843
5.34528000	0.00226364
5.34579200	0.00112205
5.34630400	0.00100848
5.34681600	0.00240866
5.34732800	0.00199885
5.34784000	0.00113268
5.34835200	0.00199588
5.34886400	0.00100712
5.34937600	0.00202811
5.34988800	0.00149119
5.35040000	0.00147870
5.35091200	0.00163673
5.35142400	0.00096202
5.35193600	0.00189629
5.35244800	0.00203596
5.35296000	0.00096660
5.35347200	0.00053492
5.35398400	0.00074927
5.35449600	0.00147332
5.35500800	0.00274394
5.35552000	0.00223073
5.35603200	0.00153775
5.35654400	0.00157034
5.35705600	0.00256318
5.35756800	0.00360458
5.35808000	0.00298811
5.35859200	0.00102371
5.35910400	0.00133840
5.35961600	0.00122709
5.36012800	0.00065641
5.36064000	0.00060612
5.36115200	0.00187257
5.36166400	0.00208899
5.36217600	0.00146950
5.36268800	0.00125941
5.36320000	0.00067625
5.36371200	0.00136071
5.36422400	0.00056181
5.36473600	0.00082368
5.36524800	0.00145503
5.36576000	0.00154225
5.36627200	0.00156475
5.36678400	0.00126235
5.36729600	0.00073151
5.36780800	0.00122172
5.36832000	0.00073881
5.36883200	0.00092615
5.36934400	0.00020289
5.36985600	0.00103832
5.37036800	0.00092800
5.37088000	0.00081569
5.37139200	0.00128562
5.37190400	0.00231134
5.37241600	0.00232822
5.37292800	0.00175404
5.37344000	0.00110178
5.37395200	0.00064640
5.37446400	0.00179103
5.37497600	0.00184884
5.37548800	0.00162305
5.37600000	0.00116879
5.37651200	0.00055529
5.37702400	0.00058174
5.37753600	0.00245475
5.37804800	0.00233779
5.37856000	0.00135287
5.37907200	0.00077409
5.37958400	0.00063676
5.38009600	0.00038397
5.38060800	0.00065243
5.38112000	0.00097191
5.38163200	0.00056160
5.38214400	0.00142786
5.38265600	0.00085302
5.38316800	0.00081352
5.38368000	0.00103064
5.38419200	0.00049546
5.38470400	0.00084047
5.38521600	0.00192563
5.38572700	0.00191361
5.38624000	0.00204833
5.38675200	0.00104158
5.38726400	0.00086382
5.38777600	0.00122154
5.38828800	0.00104048
5.38880000	0.00083685
5.38931200	0.00120406
5.38982400	0.00182683
5.39033600	0.00177769
5.39084800	0.00194842
5.39136000	0.00156578
5.39187200	0.00140954
5.39238400	0.00101186
5.39289600	0.00139143
5.39340800	0.00087256
5.39392000	0.00062637
5.39443200	0.00071760
5.39494400	0.00172905
5.39545600	0.00225361
5.39596800	0.00180287
5.39648000	0.00219791
5.39699200	0.00259008
5.39750400	0.00173178
5.39801600	0.00100334
5.39852800	0.00244624
5.39904000	0.00198497
5.39955200	0.00173334
5.40006400	0.00228244
5.40057600	0.00147903
5.40108800	0.00090415
5.40160000	0.00106037
5.40211200	0.00033402
5.40262400	0.00075053
5.40313600	0.00029149
5.40364800	0.00025966
5.40416000	0.00179498
5.40467200	0.00198011
5.40518400	0.00148509
5.40569500	0.00186539
5.40620800	0.00244490
5.40672000	0.00277376
5.40723200	0.00251802
5.40774300	0.00239949
5.40825600	0.00228878
5.40876800	0.00194579
5.40928000	0.00091130
5.40979200	0.00178793
5.41030400	0.00272780
5.41081600	0.00290271
5.41132800	0.00312186
5.41184000	0.00170906
5.41235200	0.00113297
5.41286400	0.00160541
5.41337600	0.00197162
5.41388800	0.00281361
5.41440000	0.00313754
5.41491200	0.00229626
5.41542400	0.00277506
5.41593600	0.00322258
5.41644800	0.00098310
5.41696000	0.00092996
5.41747200	0.00142990
5.41798400	0.00186155
5.41849600	0.00110392
5.41900800	0.00236884
5.41952000	0.00299532
5.42003200	0.00198145
5.42054400	0.00132444
5.42105600	0.00199502
5.42156800	0.00209986
5.42208000	0.00181998
5.42259200	0.00179862
5.42310400	0.00215088
5.42361500	0.00350706
5.42412800	0.00355025
5.42464000	0.00259449
5.42515200	0.00208788
5.42566300	0.00198124
5.42617600	0.00219918
5.42668800	0.00257799
5.42720000	0.00199534
5.42771100	0.00193701
5.42822400	0.00188569
5.42873600	0.00030292
5.42924800	0.00201279
5.42976000	0.00273352
5.43027200	0.00328850
5.43078400	0.00211060
5.43129600	0.00094577
5.43180800	0.00196566
5.43232000	0.00160990
5.43283200	0.00108554
5.43334400	0.00157088
5.43385600	0.00260687
5.43436800	0.00164819
5.43488000	0.00118749
5.43539200	0.00111934
5.43590400	0.00038663
5.43641600	0.00109797
5.43692800	0.00087951
5.43744000	0.00014928
5.43795200	0.00041616
5.43846400	0.00107196
5.43897600	0.00240335
5.43948800	0.00287643
5.44000000	0.00244445
5.44051200	0.00240457
5.44102400	0.00267837
5.44153600	0.00247661
5.44204800	0.00079276
5.44256000	0.00089755
5.44307200	0.00107287
5.44358300	0.00094211
5.44409600	0.00121789
5.44460800	0.00176277
5.44512000	0.00134209
5.44563200	0.00063562
5.44614400	0.00082265
5.44665600	0.00122610
5.44716800	0.00019120
5.44768000	0.00065250
5.44819200	0.00037521
5.44870400	0.00203585
5.44921600	0.00344778
5.44972800	0.00281642
5.45024000	0.00205635
5.45075200	0.00190642
5.45126400	0.00154623
5.45177600	0.00058064
5.45228800	0.00132142
5.45280000	0.00234356
5.45331200	0.00081953
5.45382400	0.00210668
5.45433600	0.00204928
5.45484800	0.00207792
5.45536000	0.00008140
5.45587200	0.00191440
5.45638400	0.00269849
5.45689600	0.00200575
5.45740800	0.00105997
5.45792000	0.00206196
5.45843200	0.00304017
5.45894400	0.00251079
5.45945600	0.00127540
5.45996800	0.00068118
5.46048000	0.00040676
5.46099200	0.00161208
5.46150400	0.00219940
5.46201600	0.00177964
5.46252800	0.00131728
5.46304000	0.00137342
5.46355200	0.00082879
5.46406400	0.00132075
5.46457600	0.00113913
5.46508800	0.00128091
5.46560000	0.00024424
5.46611200	0.00041580
5.46662400	0.00039896
5.46713600	0.00046822
5.46764800	0.00068448
5.46816000	0.00096661
5.46867200	0.00072395
5.46918400	0.00129171
5.46969600	0.00074271
5.47020800	0.00090132
5.47072000	0.00098549
5.47123200	0.00056841
5.47174400	0.00190224
5.47225600	0.00170345
5.47276800	0.00140797
5.47328000	0.00034340
5.47379200	0.00086609
5.47430400	0.00122371
5.47481600	0.00180103
5.47532800	0.00248991
5.47584000	0.00194554
5.47635200	0.00021122
5.47686400	0.00146656
5.47737600	0.00177472
5.47788800	0.00127542
5.47840000	0.00043059
5.47891200	0.00113094
5.47942400	0.00152751
5.47993600	0.00206168
5.48044800	0.00255562
5.48096000	0.00274037
5.48147200	0.00175389
5.48198400	0.00028418
5.48249600	0.00163300
5.48300800	0.00197032
5.48352000	0.00154935
5.48403200	0.00102991
5.48454400	0.00073642
5.48505600	0.00136397
5.48556800	0.00203889
5.48608000	0.00171477
5.48659200	0.00214993
5.48710400	0.00239483
5.48761600	0.00156634
5.48812800	0.00061673
5.48864000	0.00025992
5.48915200	0.00077143
5.48966400	0.00299693
5.49017600	0.00329460
5.49068800	0.00177586
5.49120000	0.00022906
5.49171200	0.00072645
5.49222400	0.00096980
5.49273600	0.00159142
5.49324800	0.00186036
5.49376000	0.00120095
5.49427200	0.00049666
5.49478300	0.00214802
5.49529600	0.00391320
5.49580800	0.00364254
5.49632000	0.00185513
5.49683200	0.00146399
5.49734400	0.00217994
5.49785600	0.00255470
5.49836800	0.00237811
5.49888000	0.00151783
5.49939200	0.00073295
5.49990400	0.00093556
5.50041600	0.00196218
5.50092800	0.00188452
5.50144000	0.00177724
5.50195200	0.00173400
5.50246400	0.00179947
5.50297600	0.00157539
5.50348800	0.00148783
5.50400000	0.00204637
5.50451200	0.00188284
5.50502400	0.00113683
5.50553600	0.00006783
5.50604800	0.00102404
5.50656000	0.00185687
5.50707200	0.00120385
5.50758400	0.00016686
5.50809600	0.00093854
5.50860800	0.00065380
5.50912000	0.00151233
5.50963200	0.00074777
5.51014400	0.00090230
5.51065600	0.00094281
5.51116800	0.00169363
5.51168000	0.00112475
5.51219200	0.00064069
5.51270400	0.00049626
5.51321600	0.00148944
5.51372800	0.00189330
5.51424000	0.00029388
5.51475100	0.00236004
5.51526400	0.00297649
5.51577600	0.00286207
5.51628800	0.00191508
5.51679900	0.00155387
5.51731200	0.00155881
5.51782400	0.00138954
5.51833600	0.00060624
5.51884800	0.00152449
5.51936000	0.00145787
5.51987200	0.00034112
5.52038400	0.00209006
5.52089600	0.00211407
5.52140800	0.00152726
5.52192000	0.00149645
5.52243200	0.00107341
5.52294400	0.00061487
5.52345600	0.00108256
5.52396800	0.00149750
5.52448000	0.00145671
5.52499200	0.00128729
5.52550400	0.00127231
5.52601600	0.00220438
5.52652800	0.00234168
5.52704000	0.00175123
5.52755200	0.00058430
5.52806400	0.00095616
5.52857600	0.00206425
5.52908800	0.00231382
5.52960000	0.00260224
5.53011200	0.00273460
5.53062400	0.00231728
5.53113600	0.00239721
5.53164800	0.00212094
5.53216000	0.00044919
5.53267200	0.00204909
5.53318400	0.00156234
5.53369600	0.00192194
5.53420800	0.00042512
5.53471900	0.00110930
5.53523200	0.00030914
5.53574400	0.00059950
5.53625600	0.00042854
5.53676700	0.00027051
5.53728000	0.00089430
5.53779200	0.00148679
5.53830400	0.00147066
5.53881500	0.00134102
5.53932800	0.00015337
5.53984000	0.00200732
5.54035200	0.00247318
5.54086400	0.00123532
5.54137600	0.00179870
5.54188800	0.00194672
5.54240000	0.00197898
5.54291200	0.00166160
5.54342400	0.00095288
5.54393600	0.00043667
5.54444800	0.00058097
5.54496000	0.00028756
5.54547200	0.00072897
5.54598400	0.00103586
5.54649600	0.00088958
5.54700800	0.00160155
5.54752000	0.00262058
5.54803200	0.00231668
5.54854400	0.00217205
5.54905600	0.00264400
5.54956800	0.00156495
5.55008000	0.00113823
5.55059200	0.00106346
5.55110400	0.00279332
5.55161600	0.00351053
5.55212800	0.00279331
5.55263900	0.00148881
5.55315200	0.00127715
5.55366400	0.00142337
5.55417600	0.00055469
5.55468800	0.00120955
5.55520000	0.00209301
5.55571200	0.00164388
5.55622400	0.00138566
5.55673600	0.00166070
5.55724800	0.00133003
5.55776000	0.00017290
5.55827200	0.00125238
5.55878400	0.00079287
5.55929600	0.00111722
5.55980800	0.00130929
5.56032000	0.00153134
5.56083200	0.00197060
5.56134400	0.00178094
5.56185600	0.00122783
5.56236800	0.00161014
5.56288000	0.00158384
5.56339200	0.00075485
5.56390400	0.00159253
5.56441600	0.00249922
5.56492800	0.00185218
5.56544000	0.00093903
5.56595200	0.00189212
5.56646400	0.00355202
5.56697600	0.00344821
5.56748800	0.00178086
5.56800000	0.00051921
5.56851200	0.00064432
5.56902400	0.00123822
5.56953600	0.00019784
5.57004800	0.00292885
5.57056000	0.00372867
5.57107200	0.00155658
5.57158400	0.00184986
5.57209600	0.00220853
5.57260800	0.00192618
5.57312000	0.00207845
5.57363200	0.00175696
5.57414400	0.00212527
5.57465600	0.00122251
5.57516800	0.00008896
5.57568000	0.00045961
5.57619200	0.00143420
5.57670400	0.00235133
5.57721600	0.00276733
5.57772800	0.00332949
5.57824000	0.00279402
5.57875200	0.00190373
5.57926400	0.00196758
5.57977600	0.00235814
5.58028800	0.00204165
5.58080000	0.00151287
5.58131200	0.00113359
5.58182400	0.00157796
5.58233600	0.00092093
5.58284800	0.00101018
5.58336000	0.00056125
5.58387200	0.00078572
5.58438400	0.00110461
5.58489600	0.00091796
5.58540800	0.00092261
5.58592000	0.00267093
5.58643200	0.00271649
5.58694400	0.00214075
5.58745600	0.00121106
5.58796800	0.00057538
5.58848000	0.00066168
5.58899200	0.00138021
5.58950400	0.00087508
5.59001600	0.00232014
5.59052800	0.00327415
5.59104000	0.00254128
5.59155200	0.00145467
5.59206400	0.00094741
5.59257600	0.00184010
5.59308800	0.00281173
5.59360000	0.00280461
5.59411200	0.00224322
5.59462400	0.00222451
5.59513600	0.00252601
5.59564800	0.00282945
5.59616000	0.00225421
5.59667200	0.00057964
5.59718400	0.00048797
5.59769600	0.00068564
5.59820800	0.00212121
5.59872000	0.00123226
5.59923200	0.00152604
5.59974400	0.00231020
5.60025600	0.00120401
5.60076800	0.00188027
5.60128000	0.00269066
5.60179200	0.00256938
5.60230400	0.00204813
5.60281600	0.00171266
5.60332800	0.00261741
5.60384000	0.00335806
5.60435200	0.00164648
5.60486400	0.00161007
5.60537600	0.00295180
5.60588700	0.00317339
5.60640000	0.00264163
5.60691200	0.00171121
5.60742400	0.00118398
5.60793600	0.00197255
5.60844800	0.00316233
5.60896000	0.00325687
5.60947200	0.00287150
5.60998400	0.00147298
5.61049600	0.00081693
5.61100800	0.00143265
5.61152000	0.00189616
5.61203200	0.00176834
5.61254400	0.00040209
5.61305600	0.00122999
5.61356800	0.00175546
5.61408000	0.00214136
5.61459200	0.00185100
5.61510400	0.00067883
5.61561600	0.00069746
5.61612800	0.00141696
5.61664000	0.00232982
5.61715200	0.00249400
5.61766400	0.00152432
5.61817600	0.00113764
5.61868800	0.00128790
5.61920000	0.00052448
5.61971200	0.00081112
5.62022400	0.00115767
5.62073600	0.00217035
5.62124800	0.00215768
5.62176000	0.00168682
5.62227200	0.00222365
5.62278400	0.00130157
5.62329600	0.00100077
5.62380700	0.00191542
5.62432000	0.00102786
5.62483200	0.00052523
5.62534400	0.00072679
5.62585500	0.00253439
5.62636800	0.00166792
5.62688000	0.00185539
5.62739200	0.00221408
5.62790300	0.00148046
5.62841600	0.00073205
5.62892800	0.00131472
5.62944000	0.00343698
5.62995200	0.00405381
5.63046400	0.00367931
5.63097600	0.00354322
5.63148800	0.00148468
5.63200000	0.00071688
5.63251200	0.00059791
5.63302400	0.00015133
5.63353600	0.00077925
5.63404800	0.00097559
5.63456000	0.00187667
5.63507200	0.00206113
5.63558400	0.00121403
5.63609600	0.00228505
5.63660800	0.00266954
5.63712000	0.00204193
5.63763200	0.00337025
5.63814400	0.00318176
5.63865600	0.00220634
5.63916800	0.00171186
5.63968000	0.00034973
5.64019200	0.00167326
5.64070400	0.00258634
5.64121600	0.00209274
5.64172800	0.00072250
5.64224000	0.00037263
5.64275200	0.00142559
5.64326400	0.00283067
5.64377500	0.00281615
5.64428800	0.00255104
5.64480000	0.00228471
5.64531200	0.00314484
5.64582300	0.00352340
5.64633600	0.00050202
5.64684800	0.00288581
5.64736000	0.00235651
5.64787100	0.00147557
5.64838400	0.00196410
5.64889600	0.00234619
5.64940800	0.00179099
5.64992000	0.00217357
5.65043200	0.00208278
5.65094400	0.00275015
5.65145600	0.00313034
5.65196800	0.00229825
5.65248000	0.00289023
5.65299200	0.00314192
5.65350400	0.00218865
5.65401600	0.00199896
5.65452800	0.00124672
5.65504000	0.00111412
5.65555200	0.00096759
5.65606400	0.00207110
5.65657600	0.00263197
5.65708800	0.00162824
5.65760000	0.00208254
5.65811200	0.00138443
5.65862400	0.00148711
5.65913600	0.00173485
5.65964800	0.00142841
5.66016000	0.00151704
5.66067200	0.00092562
5.66118400	0.00107105
5.66169600	0.00130918
5.66220800	0.00141124
5.66272000	0.00147230
5.66323200	0.00190324
5.66374300	0.00211297
5.66425600	0.00167040
5.66476800	0.00101823
5.66528000	0.00092538
5.66579200	0.00163690
5.66630400	0.00130829
5.66681600	0.00082352
5.66732800	0.00104371
5.66784000	0.00069908
5.66835200	0.00061286
5.66886400	0.00112910
5.66937600	0.00245341
5.66988800	0.00214833
5.67040000	0.00144124
5.67091200	0.00134044
5.67142400	0.00190120
5.67193600	0.00132235
5.67244800	0.00143903
5.67296000	0.00183326
5.67347200	0.00070878
5.67398400	0.00092453
5.67449600	0.00116503
5.67500800	0.00013935
5.67552000	0.00145290
5.67603200	0.00230700
5.67654400	0.00287226
5.67705600	0.00162237
5.67756800	0.00089928
5.67808000	0.00005807
5.67859200	0.00142733
5.67910400	0.00033219
5.67961600	0.00205345
5.68012800	0.00164723
5.68064000	0.00082000
5.68115200	0.00050699
5.68166400	0.00111485
5.68217600	0.00083777
5.68268800	0.00194457
5.68320000	0.00249757
5.68371200	0.00248776
5.68422400	0.00136208
5.68473600	0.00160231
5.68524800	0.00237826
5.68576000	0.00241193
5.68627200	0.00125959
5.68678400	0.00075687
5.68729600	0.00020147
5.68780800	0.00129939
5.68832000	0.00034229
5.68883200	0.00045586
5.68934400	0.00054336
5.68985600	0.00130867
5.69036800	0.00179170
5.69088000	0.00149168
5.69139200	0.00207756
5.69190400	0.00065149
5.69241600	0.00066176
5.69292800	0.00142550
5.69344000	0.00276837
5.69395200	0.00294309
5.69446400	0.00147296
5.69497600	0.00320276
5.69548800	0.00390173
5.69600000	0.00106715
5.69651200	0.00240633
5.69702400	0.00301566
5.69753600	0.00148836
5.69804800	0.00144498
5.69856000	0.00221421
5.69907200	0.00027726
5.69958400	0.00174339
5.70009600	0.00216482
5.70060800	0.00198330
5.70112000	0.00067716
5.70163200	0.00121502
5.70214400	0.00258272
5.70265600	0.00288779
5.70316800	0.00254109
5.70368000	0.00224796
5.70419200	0.00168269
5.70470400	0.00143628
5.70521600	0.00136858
5.70572800	0.00082994
5.70624000	0.00036503
5.70675200	0.00022757
5.70726400	0.00075376
5.70777600	0.00102126
5.70828800	0.00145466
5.70880000	0.00122963
5.70931200	0.00189752
5.70982400	0.00187487
5.71033600	0.00049146
5.71084800	0.00022618
5.71136000	0.00017753
5.71187200	0.00164659
5.71238400	0.00289058
5.71289600	0.00260645
5.71340800	0.00243138
5.71392000	0.00255444
5.71443200	0.00204462
5.71494300	0.00132891
5.71545600	0.00100194
5.71596800	0.00174684
5.71648000	0.00074746
5.71699200	0.00057648
5.71750400	0.00055098
5.71801600	0.00147636
5.71852800	0.00116634
5.71904000	0.00155697
5.71955200	0.00151590
5.72006400	0.00039515
5.72057600	0.00093053
5.72108800	0.00154947
5.72160000	0.00221363
5.72211200	0.00225217
5.72262400	0.00258334
5.72313600	0.00303533
5.72364800	0.00199627
5.72416000	0.00124435
5.72467200	0.00281510
5.72518400	0.00308713
5.72569600	0.00277042
5.72620800	0.00171262
5.72672000	0.00164948
5.72723200	0.00221443
5.72774400	0.00226189
5.72825600	0.00134475
5.72876800	0.00115919
5.72928000	0.00118220
5.72979200	0.00099962
5.73030400	0.00202355
5.73081600	0.00319369
5.73132800	0.00377199
5.73184000	0.00239794
5.73235200	0.00106194
5.73286400	0.00116881
5.73337600	0.00195761
5.73388800	0.00242779
5.73440000	0.00202881
5.73491100	0.00105960
5.73542400	0.00066521
5.73593600	0.00143421
5.73644800	0.00228449
5.73695900	0.00212329
5.73747200	0.00103443
5.73798400	0.00066860
5.73849600	0.00079143
5.73900800	0.00021702
5.73952000	0.00067947
5.74003200	0.00022077
5.74054400	0.00146744
5.74105600	0.00139541
5.74156800	0.00129989
5.74208000	0.00077082
5.74259200	0.00084723
5.74310400	0.00060263
5.74361600	0.00205191
5.74412800	0.00215547
5.74464000	0.00169544
5.74515200	0.00077849
5.74566400	0.00084762
5.74617600	0.00116404
5.74668800	0.00052721
5.74720000	0.00218027
5.74771200	0.00123750
5.74822400	0.00092436
5.74873600	0.00109521
5.74924800	0.00023721
5.74976000	0.00057502
5.75027200	0.00013295
5.75078400	0.00067660
5.75129600	0.00075566
5.75180800	0.00064548
5.75232000	0.00065650
5.75283100	0.00125193
5.75334400	0.00116892
5.75385600	0.00122425
5.75436800	0.00163542
5.75487900	0.00252053
5.75539200	0.00195344
5.75590400	0.00085851
5.75641600	0.00053709
5.75692700	0.00148424
5.75744000	0.00248549
5.75795200	0.00306363
5.75846400	0.00289439
5.75897600	0.00273707
5.75948800	0.00226820
5.76000000	0.00149344
5.76051200	0.00096555
5.76102400	0.00039075
5.76153600	0.00080641
5.76204800	0.00159147
5.76256000	0.00122227
5.76307200	0.00048366
5.76358400	0.00047298
5.76409600	0.00144031
5.76460800	0.00124085
5.76512000	0.00045328
5.76563200	0.00080360
5.76614400	0.00249014
5.76665600	0.00284769
5.76716800	0.00173268
5.76768000	0.00151152
5.76819200	0.00225283
5.76870400	0.00298357
5.76921600	0.00124555
5.76972800	0.00107914
5.77024000	0.00078576
5.77075200	0.00087036
5.77126400	0.00189552
5.77177600	0.00216794
5.77228800	0.00266743
5.77279900	0.00264283
5.77331200	0.00224357
5.77382400	0.00116758
5.77433600	0.00107941
5.77484800	0.00231194
5.77536000	0.00281911
5.77587200	0.00150665
5.77638400	0.00168523
5.77689600	0.00329862
5.77740800	0.00342193
5.77792000	0.00241584
5.77843200	0.00227500
5.77894400	0.00317165
5.77945600	0.00323376
5.77996800	0.00229529
5.78048000	0.00155766
5.78099200	0.00151578
5.78150400	0.00108235
5.78201600	0.00175386
5.78252800	0.00155781
5.78304000	0.00045660
5.78355200	0.00124917
5.78406400	0.00179009
5.78457600	0.00183503
5.78508800	0.00211033
5.78560000	0.00261837
5.78611200	0.00224598
5.78662400	0.00212710
5.78713600	0.00119425
5.78764800	0.00058120
5.78816000	0.00147969
5.78867200	0.00192175
5.78918400	0.00167035
5.78969600	0.00244750
5.79020800	0.00291883
5.79072000	0.00133350
5.79123200	0.00033334
5.79174400	0.00047576
5.79225600	0.00042729
5.79276800	0.00106906
5.79328000	0.00186835
5.79379200	0.00271757
5.79430400	0.00329679
5.79481600	0.00234222
5.79532800	0.00065757
5.79584000	0.00038182
5.79635200	0.00054642
5.79686400	0.00063651
5.79737600	0.00138084
5.79788800	0.00039998
5.79840000	0.00214727
5.79891200	0.00115969
5.79942400	0.00108980
5.79993600	0.00266995
5.80044800	0.00249018
5.80096000	0.00235189
5.80147200	0.00213964
5.80198400	0.00021192
5.80249600	0.00038742
5.80300800	0.00078378
5.80352000	0.00044099
5.80403200	0.00110035
5.80454400	0.00184016
5.80505600	0.00164148
5.80556800	0.00189171
5.80608000	0.00299502
5.80659200	0.00401738
5.80710400	0.00258457
5.80761600	0.00091141
5.80812800	0.00111366
5.80864000	0.00178831
5.80915200	0.00177400
5.80966400	0.00097352
5.81017600	0.00140350
5.81068800	0.00218620
5.81120000	0.00193881
5.81171200	0.00075712
5.81222400	0.00126896
5.81273600	0.00034784
5.81324800	0.00233323
5.81376000	0.00224516
5.81427200	0.00140563
5.81478400	0.00061088
5.81529600	0.00091433
5.81580800	0.00204635
5.81632000	0.00179516
5.81683200	0.00106968
5.81734400	0.00216333
5.81785600	0.00358633
5.81836800	0.00250320
5.81888000	0.00095529
5.81939200	0.00181772
5.81990400	0.00088030
5.82041600	0.00012334
5.82092800	0.00130462
5.82144000	0.00210359
5.82195200	0.00159630
5.82246400	0.00189686
5.82297600	0.00271410
5.82348800	0.00233856
5.82399900	0.00151603
5.82451200	0.00201123
5.82502400	0.00101148
5.82553600	0.00118093
5.82604700	0.00173102
5.82656000	0.00115817
5.82707200	0.00131210
5.82758400	0.00251382
5.82809600	0.00264551
5.82860800	0.00133268
5.82912000	0.00100214
5.82963200	0.00043876
5.83014400	0.00144880
5.83065600	0.00038328
5.83116800	0.00252497
5.83168000	0.00334138
5.83219200	0.00292336
5.83270400	0.00281212
5.83321600	0.00250090
5.83372800	0.00315990
5.83424000	0.00297219
5.83475200	0.00140944
5.83526400	0.00107260
5.83577600	0.00092917
5.83628800	0.00032059
5.83680000	0.00021762
5.83731200	0.00061535
5.83782400	0.00102926
5.83833600	0.00221564
5.83884800	0.00242257
5.83936000	0.00166655
5.83987200	0.00100481
5.84038400	0.00184060
5.84089600	0.00127373
5.84140800	0.00078154
5.84192000	0.00071422
5.84243200	0.00097775
5.84294400	0.00062835
5.84345600	0.00071940
5.84396700	0.00091591
5.84448000	0.00027936
5.84499200	0.00193777
5.84550400	0.00191430
5.84601500	0.00135196
5.84652800	0.00098221
5.84704000	0.00099969
5.84755200	0.00107020
5.84806300	0.00195313
5.84857600	0.00202652
5.84908800	0.00172810
5.84960000	0.00093172
5.85011200	0.00053902
5.85062400	0.00066531
5.85113600	0.00105061
5.85164800	0.00057585
5.85216000	0.00054332
5.85267200	0.00133323
5.85318400	0.00113041
5.85369600	0.00029595
5.85420800	0.00090196
5.85472000	0.00149896
5.85523200	0.00123062
5.85574400	0.00115054
5.85625600	0.00139569
5.85676800	0.00110553
5.85728000	0.00039480
5.85779200	0.00172501
5.85830400	0.00196598
5.85881600	0.00197745
5.85932800	0.00234515
5.85984000	0.00098940
5.86035200	0.00116380
5.86086400	0.00229887
5.86137600	0.00291206
5.86188800	0.00226713
5.86240000	0.00143663
5.86291200	0.00168984
5.86342400	0.00094337
5.86393500	0.00080542
5.86444800	0.00176239
5.86496000	0.00198465
5.86547200	0.00236388
5.86598300	0.00247238
5.86649600	0.00157398
5.86700800	0.00073746
5.86752000	0.00122601
5.86803200	0.00153198
5.86854400	0.00154402
5.86905600	0.00231759
5.86956800	0.00251367
5.87008000	0.00193604
5.87059200	0.00353897
5.87110400	0.00386502
5.87161600	0.00224131
5.87212800	0.00174820
5.87264000	0.00142870
5.87315200	0.00022918
5.87366400	0.00129803
5.87417600	0.00162286
5.87468800	0.00119628
